gene_id	gene_name	description
HORVU.MOREX.r3.5HG0525230	NA	NA
HORVU.MOREX.r3.7HG0740480	NA	NA
HORVU.MOREX.r3.1HG0076630	NA	NA
HORVU.MOREX.r3.3HG0257230	NA	NA
HORVU.MOREX.r3.7HG0658790	NA	NA
HORVU.MOREX.r3.4HG0344370	NA	NA
HORVU.MOREX.r3.5HG0531830	NA	NA
HORVU.MOREX.r3.2HG0177810	NA	NA
HORVU.MOREX.r3.2HG0106580	NA	NA
HORVU.MOREX.r3.3HG0272140	NA	NA
HORVU.MOREX.r3.7HG0717430	NA	NA
HORVU.MOREX.r3.7HG0693570	NA	NA
HORVU.MOREX.r3.4HG0394030	NA	NA
HORVU.MOREX.r3.7HG0665020	NA	NA
HORVU.MOREX.r3.6HG0606140	NA	NA
HORVU.MOREX.r3.2HG0189850	NA	NA
HORVU.MOREX.r3.3HG0281320	NA	NA
HORVU.MOREX.r3.3HG0235910	NA	NA
HORVU.MOREX.r3.2HG0125660	NA	NA
HORVU.MOREX.r3.5HG0438500	NA	NA
HORVU.MOREX.r3.5HG0509570	NA	NA
HORVU.MOREX.r3.1HG0054040	NA	NA
HORVU.MOREX.r3.1HG0070200	NA	NA
HORVU.MOREX.r3.3HG0236020	NA	NA
HORVU.MOREX.r3.1HG0000780	NA	NA
HORVU.MOREX.r3.1HG0056630	NA	NA
HORVU.MOREX.r3.1HG0016480	NA	NA
HORVU.MOREX.r3.7HG0661920	NA	NA
HORVU.MOREX.r3.3HG0265580	NA	NA
HORVU.MOREX.r3.6HG0608990	NA	NA
HORVU.MOREX.r3.1HG0085240	NA	NA
HORVU.MOREX.r3.1HG0063300	NA	NA
HORVU.MOREX.r3.5HG0428680	NA	NA
HORVU.MOREX.r3.2HG0115300	NA	NA
HORVU.MOREX.r3.1HG0073940	NA	NA
HORVU.MOREX.r3.1HG0052130	NA	NA
HORVU.MOREX.r3.4HG0379460	NA	NA
HORVU.MOREX.r3.2HG0164510	NA	NA
HORVU.MOREX.r3.4HG0406350	NA	NA
HORVU.MOREX.r3.7HG0723420	NA	NA
HORVU.MOREX.r3.1HG0086540	NA	NA
HORVU.MOREX.r3.5HG0499610	NA	NA
HORVU.MOREX.r3.1HG0078980	NA	NA
HORVU.MOREX.r3.7HG0667240	NA	NA
HORVU.MOREX.r3.6HG0622300	NA	NA
HORVU.MOREX.r3.2HG0204670	NA	NA
HORVU.MOREX.r3.6HG0632800	NA	NA
HORVU.MOREX.r3.3HG0322610	NA	NA
HORVU.MOREX.r3.4HG0408240	NA	NA
HORVU.MOREX.r3.4HG0335600	NA	NA
HORVU.MOREX.r3.2HG0115210	NA	NA
HORVU.MOREX.r3.4HG0345760	Adh1	NA
HORVU.MOREX.r3.1HG0047430	NA	NA
HORVU.MOREX.r3.6HG0592970	NA	NA
HORVU.MOREX.r3.7HG0647610	NA	NA
HORVU.MOREX.r3.1HG0018360	NA	NA
HORVU.MOREX.r3.5HG0441760	NA	NA
HORVU.MOREX.r3.1HG0012660	NA	NA
HORVU.MOREX.r3.2HG0178050	NA	NA
HORVU.MOREX.r3.1HG0048900	NA	NA
HORVU.MOREX.r3.4HG0384690	NA	NA
HORVU.MOREX.r3.7HG0646870	NA	NA
HORVU.MOREX.r3.6HG0598780	NA	NA
HORVU.MOREX.r3.5HG0479430	NA	NA
HORVU.MOREX.r3.4HG0362010	NA	NA
HORVU.MOREX.r3.2HG0125880	NA	NA
HORVU.MOREX.r3.5HG0495170	NA	NA
HORVU.MOREX.r3.7HG0641840	NA	NA
HORVU.MOREX.r3.4HG0409950	NA	NA
HORVU.MOREX.r3.4HG0388720	NA	NA
HORVU.MOREX.r3.3HG0240060	NA	NA
HORVU.MOREX.r3.6HG0631530	NA	NA
HORVU.MOREX.r3.5HG0522360	NA	NA
HORVU.MOREX.r3.4HG0390280	NA	NA
HORVU.MOREX.r3.4HG0397340	NA	NA
HORVU.MOREX.r3.5HG0506170	NA	NA
HORVU.MOREX.r3.5HG0536110	NA	NA
HORVU.MOREX.r3.2HG0133580	NA	NA
HORVU.MOREX.r3.7HG0686020	NA	NA
HORVU.MOREX.r3.7HG0648820	NA	NA
HORVU.MOREX.r3.6HG0596370	NA	NA
HORVU.MOREX.r3.7HG0707710	NA	NA
HORVU.MOREX.r3.2HG0106270	NA	NA
HORVU.MOREX.r3.2HG0100810	NA	NA
HORVU.MOREX.r3.3HG0252910	NA	NA
HORVU.MOREX.r3.3HG0305350	NA	NA
HORVU.MOREX.r3.7HG0636900	NA	NA
HORVU.MOREX.r3.1HG0019980	NA	NA
HORVU.MOREX.r3.5HG0421810	NA	NA
HORVU.MOREX.r3.6HG0612750	NA	NA
HORVU.MOREX.r3.6HG0553760	NA	NA
HORVU.MOREX.r3.7HG0703350	NA	NA
HORVU.MOREX.r3.6HG0610930	NA	NA
HORVU.MOREX.r3.2HG0198340	NA	NA
HORVU.MOREX.r3.1HG0002530	NA	NA
HORVU.MOREX.r3.3HG0301920	NA	NA
HORVU.MOREX.r3.2HG0181870	NA	NA
HORVU.MOREX.r3.3HG0302000	NA	NA
HORVU.MOREX.r3.3HG0321270	NA	NA
HORVU.MOREX.r3.7HG0668380	NA	NA
HORVU.MOREX.r3.7HG0726730	NA	NA
HORVU.MOREX.r3.2HG0102700	NA	NA
HORVU.MOREX.r3.3HG0299010	NA	NA
HORVU.MOREX.r3.6HG0569920	NA	NA
HORVU.MOREX.r3.1HG0093590	NA	NA
HORVU.MOREX.r3.3HG0236340	NA	NA
HORVU.MOREX.r3.7HG0652210	NA	NA
HORVU.MOREX.r3.1HG0027740	NA	NA
HORVU.MOREX.r3.3HG0262050	NA	NA
HORVU.MOREX.r3.7HG0708150	NA	NA
HORVU.MOREX.r3.3HG0247920	NA	NA
HORVU.MOREX.r3.7HG0667410	NA	NA
HORVU.MOREX.r3.7HG0657400	NA	NA
HORVU.MOREX.r3.2HG0111730	NA	NA
HORVU.MOREX.r3.2HG0132400	NA	NA
HORVU.MOREX.r3.7HG0651880	NA	NA
HORVU.MOREX.r3.7HG0706200	NA	NA
HORVU.MOREX.r3.1HG0045470	NA	NA
HORVU.MOREX.r3.UnG0766660	ndhD	NADH dehydrogenase subunit 4 [Source:NCBI gene (formerly Entrezgene);Acc:4525167]
HORVU.MOREX.r3.3HG0278570	NA	NA
HORVU.MOREX.r3.7HG0653330	NA	NA
HORVU.MOREX.r3.2HG0114980	NA	NA
HORVU.MOREX.r3.3HG0286570	NA	NA
HORVU.MOREX.r3.7HG0725110	NA	NA
HORVU.MOREX.r3.3HG0249430	NA	NA
HORVU.MOREX.r3.2HG0103350	NA	NA
HORVU.MOREX.r3.1HG0054190	NA	NA
HORVU.MOREX.r3.4HG0344770	NA	NA
HORVU.MOREX.r3.7HG0729700	NA	NA
HORVU.MOREX.r3.1HG0001110	NA	NA
HORVU.MOREX.r3.5HG0484750	NA	NA
HORVU.MOREX.r3.7HG0657170	NA	NA
HORVU.MOREX.r3.7HG0721910	NA	NA
HORVU.MOREX.r3.7HG0722870	NA	NA
HORVU.MOREX.r3.5HG0511820	NA	NA
HORVU.MOREX.r3.7HG0683490	NA	NA
HORVU.MOREX.r3.2HG0194280	NA	NA
HORVU.MOREX.r3.2HG0107440	NA	NA
HORVU.MOREX.r3.1HG0012300	NA	NA
HORVU.MOREX.r3.2HG0107000	NA	NA
HORVU.MOREX.r3.6HG0543370	NA	NA
HORVU.MOREX.r3.5HG0464600	NA	NA
HORVU.MOREX.r3.2HG0144390	NA	NA
HORVU.MOREX.r3.3HG0293440	NA	NA
HORVU.MOREX.r3.4HG0336010	NA	NA
HORVU.MOREX.r3.4HG0383460	NA	NA
HORVU.MOREX.r3.5HG0458030	NA	NA
HORVU.MOREX.r3.4HG0408010	NA	NA
HORVU.MOREX.r3.1HG0040970	NA	NA
HORVU.MOREX.r3.4HG0332520	NA	NA
HORVU.MOREX.r3.3HG0307910	NA	NA
HORVU.MOREX.r3.6HG0609790	NA	NA
HORVU.MOREX.r3.3HG0259510	NA	NA
HORVU.MOREX.r3.6HG0589240	NA	NA
HORVU.MOREX.r3.7HG0719890	NA	NA
HORVU.MOREX.r3.2HG0112350	NA	NA
HORVU.MOREX.r3.4HG0352480	NA	NA
HORVU.MOREX.r3.5HG0461670	NA	NA
HORVU.MOREX.r3.7HG0742100	NA	NA
HORVU.MOREX.r3.6HG0557280	NA	NA
HORVU.MOREX.r3.3HG0281400	NA	NA
HORVU.MOREX.r3.7HG0698600	NA	NA
HORVU.MOREX.r3.6HG0547510	NA	NA
HORVU.MOREX.r3.1HG0017110	NA	NA
HORVU.MOREX.r3.1HG0082500	NA	NA
HORVU.MOREX.r3.6HG0587640	NA	NA
HORVU.MOREX.r3.6HG0609380	NA	NA
HORVU.MOREX.r3.4HG0417070	NA	NA
HORVU.MOREX.r3.2HG0199660	NA	NA
HORVU.MOREX.r3.2HG0113600	NA	NA
HORVU.MOREX.r3.5HG0499420	NA	NA
HORVU.MOREX.r3.7HG0651400	NA	NA
HORVU.MOREX.r3.6HG0632570	NA	NA
HORVU.MOREX.r3.7HG0639320	NA	NA
HORVU.MOREX.r3.1HG0089450	NA	NA
HORVU.MOREX.r3.5HG0499550	NA	NA
HORVU.MOREX.r3.3HG0326140	NA	NA
HORVU.MOREX.r3.5HG0442170	NA	NA
HORVU.MOREX.r3.3HG0325080	NA	NA
HORVU.MOREX.r3.6HG0543360	NA	NA
HORVU.MOREX.r3.1HG0087990	NA	NA
HORVU.MOREX.r3.7HG0745320	NA	NA
HORVU.MOREX.r3.3HG0319350	NA	NA
HORVU.MOREX.r3.7HG0746810	NA	NA
HORVU.MOREX.r3.2HG0144920	NA	NA
HORVU.MOREX.r3.2HG0192080	NA	NA
HORVU.MOREX.r3.1HG0030240	NA	NA
HORVU.MOREX.r3.6HG0633910	NA	NA
HORVU.MOREX.r3.5HG0431800	NA	NA
HORVU.MOREX.r3.2HG0114520	NA	NA
HORVU.MOREX.r3.2HG0191560	NA	NA
HORVU.MOREX.r3.7HG0691850	NA	NA
HORVU.MOREX.r3.2HG0176800	NA	NA
HORVU.MOREX.r3.2HG0158020	NA	NA
HORVU.MOREX.r3.5HG0538130	NA	NA
HORVU.MOREX.r3.5HG0507890	NA	NA
HORVU.MOREX.r3.5HG0425310	NA	NA
HORVU.MOREX.r3.1HG0022070	NA	NA
HORVU.MOREX.r3.3HG0303310	NA	NA
HORVU.MOREX.r3.5HG0441430	NA	NA
HORVU.MOREX.r3.5HG0498580	NA	NA
HORVU.MOREX.r3.7HG0657990	NA	NA
HORVU.MOREX.r3.1HG0060410	NA	NA
HORVU.MOREX.r3.2HG0095490	NA	NA
HORVU.MOREX.r3.UnG0813410	NA	NA
HORVU.MOREX.r3.3HG0256020	NA	NA
HORVU.MOREX.r3.2HG0213840	NA	NA
HORVU.MOREX.r3.7HG0662180	NA	NA
HORVU.MOREX.r3.4HG0354360	NA	NA
HORVU.MOREX.r3.5HG0434480	NA	NA
HORVU.MOREX.r3.1HG0042320	NA	NA
HORVU.MOREX.r3.5HG0528190	NA	NA
HORVU.MOREX.r3.7HG0656640	NA	NA
HORVU.MOREX.r3.7HG0641810	NA	NA
HORVU.MOREX.r3.2HG0206300	NA	NA
HORVU.MOREX.r3.2HG0114710	NA	NA
HORVU.MOREX.r3.2HG0101990	NA	NA
HORVU.MOREX.r3.3HG0290550	NA	NA
HORVU.MOREX.r3.7HG0666030	NA	NA
HORVU.MOREX.r3.6HG0597350	NA	NA
HORVU.MOREX.r3.1HG0021780	NA	NA
HORVU.MOREX.r3.3HG0272470	NA	NA
HORVU.MOREX.r3.7HG0735460	NA	NA
HORVU.MOREX.r3.5HG0439840	NA	NA
HORVU.MOREX.r3.4HG0402390	NA	NA
HORVU.MOREX.r3.3HG0282020	NA	NA
HORVU.MOREX.r3.3HG0264990	NA	NA
HORVU.MOREX.r3.3HG0246970	NA	NA
HORVU.MOREX.r3.7HG0706950	NA	NA
HORVU.MOREX.r3.2HG0203170	NA	NA
HORVU.MOREX.r3.1HG0016130	NA	NA
HORVU.MOREX.r3.1HG0021190	NA	NA
HORVU.MOREX.r3.5HG0427400	NA	NA
HORVU.MOREX.r3.7HG0731640	NA	NA
HORVU.MOREX.r3.3HG0237980	NA	NA
HORVU.MOREX.r3.5HG0531310	NA	NA
HORVU.MOREX.r3.5HG0509810	NA	NA
HORVU.MOREX.r3.3HG0239070	NA	NA
HORVU.MOREX.r3.3HG0281510	NA	NA
HORVU.MOREX.r3.1HG0053380	NA	NA
HORVU.MOREX.r3.3HG0267230	NA	NA
HORVU.MOREX.r3.7HG0663000	NA	NA
HORVU.MOREX.r3.1HG0081200	NA	NA
HORVU.MOREX.r3.1HG0059360	NA	NA
HORVU.MOREX.r3.2HG0096410	NA	NA
HORVU.MOREX.r3.1HG0088750	NA	NA
HORVU.MOREX.r3.3HG0230970	NA	NA
HORVU.MOREX.r3.5HG0424680	NA	NA
HORVU.MOREX.r3.6HG0554810	NA	NA
HORVU.MOREX.r3.6HG0568420	NA	NA
HORVU.MOREX.r3.7HG0636510	NA	NA
HORVU.MOREX.r3.2HG0133430	NA	NA
HORVU.MOREX.r3.2HG0105270	NA	NA
HORVU.MOREX.r3.7HG0656970	NA	NA
HORVU.MOREX.r3.5HG0508890	NA	NA
HORVU.MOREX.r3.2HG0192450	NA	NA
HORVU.MOREX.r3.2HG0200660	NA	NA
HORVU.MOREX.r3.3HG0297400	NA	NA
HORVU.MOREX.r3.3HG0277870	NA	NA
HORVU.MOREX.r3.4HG0392530	NA	NA
HORVU.MOREX.r3.1HG0024600	NA	NA
HORVU.MOREX.r3.3HG0320510	NA	NA
HORVU.MOREX.r3.5HG0504530	NA	NA
HORVU.MOREX.r3.6HG0620190	NA	NA
HORVU.MOREX.r3.7HG0655870	NA	NA
HORVU.MOREX.r3.2HG0207130	NA	NA
HORVU.MOREX.r3.5HG0467230	NA	NA
HORVU.MOREX.r3.5HG0523970	NA	NA
HORVU.MOREX.r3.5HG0517290	NA	NA
HORVU.MOREX.r3.4HG0346930	NA	NA
HORVU.MOREX.r3.3HG0269180	NA	NA
HORVU.MOREX.r3.6HG0558620	NA	NA
HORVU.MOREX.r3.2HG0134780	NA	NA
HORVU.MOREX.r3.3HG0244120	NA	NA
HORVU.MOREX.r3.2HG0199510	NA	NA
HORVU.MOREX.r3.2HG0111520	NA	NA
HORVU.MOREX.r3.3HG0326320	NA	NA
HORVU.MOREX.r3.5HG0497620	CBF12	NA
HORVU.MOREX.r3.1HG0013650	NA	NA
HORVU.MOREX.r3.1HG0091150	NA	NA
HORVU.MOREX.r3.2HG0132190	NA	NA
HORVU.MOREX.r3.7HG0636070	NA	NA
HORVU.MOREX.r3.3HG0307880	NA	NA
HORVU.MOREX.r3.5HG0436620	NA	NA
HORVU.MOREX.r3.6HG0565970	NA	NA
HORVU.MOREX.r3.UnG0772720	ndhH	NADH dehydrogenase subunit 7 [Source:NCBI gene (formerly Entrezgene);Acc:4525173]
HORVU.MOREX.r3.2HG0166090	NA	NA
HORVU.MOREX.r3.5HG0518340	NA	NA
HORVU.MOREX.r3.4HG0340780	NA	NA
HORVU.MOREX.r3.3HG0317180	NA	NA
HORVU.MOREX.r3.4HG0335400	NA	NA
HORVU.MOREX.r3.7HG0676410	NA	NA
HORVU.MOREX.r3.6HG0592550	NA	NA
HORVU.MOREX.r3.4HG0416470	NA	NA
HORVU.MOREX.r3.1HG0046420	NA	NA
HORVU.MOREX.r3.7HG0702620	NA	NA
HORVU.MOREX.r3.5HG0512300	NA	NA
HORVU.MOREX.r3.2HG0187030	NA	NA
HORVU.MOREX.r3.6HG0554050	NA	NA
HORVU.MOREX.r3.5HG0525080	NA	NA
HORVU.MOREX.r3.4HG0362920	NA	NA
HORVU.MOREX.r3.3HG0302610	NA	NA
HORVU.MOREX.r3.2HG0190740	NA	NA
HORVU.MOREX.r3.1HG0020800	NA	NA
HORVU.MOREX.r3.2HG0127620	NA	NA
HORVU.MOREX.r3.3HG0223290	NA	NA
HORVU.MOREX.r3.3HG0248500	NA	NA
HORVU.MOREX.r3.7HG0746830	NA	NA
HORVU.MOREX.r3.UnG0787370	ndhH	NADH dehydrogenase subunit 7 [Source:NCBI gene (formerly Entrezgene);Acc:4525173]
HORVU.MOREX.r3.5HG0481710	NA	NA
HORVU.MOREX.r3.5HG0455410	NA	NA
HORVU.MOREX.r3.3HG0327970	NA	NA
HORVU.MOREX.r3.2HG0126860	NA	NA
HORVU.MOREX.r3.UnG0769170	NA	NA
HORVU.MOREX.r3.1HG0031460	NA	NA
HORVU.MOREX.r3.4HG0372820	NA	NA
HORVU.MOREX.r3.6HG0564330	NA	NA
HORVU.MOREX.r3.5HG0465890	NA	NA
HORVU.MOREX.r3.2HG0098470	NA	NA
HORVU.MOREX.r3.4HG0371780	NA	NA
HORVU.MOREX.r3.6HG0562930	NA	NA
HORVU.MOREX.r3.2HG0173360	NA	NA
HORVU.MOREX.r3.2HG0119230	NA	NA
HORVU.MOREX.r3.2HG0159150	NA	NA
HORVU.MOREX.r3.3HG0308200	NA	NA
HORVU.MOREX.r3.5HG0478600	NA	NA
HORVU.MOREX.r3.4HG0416720	NA	NA
HORVU.MOREX.r3.3HG0286830	NA	NA
HORVU.MOREX.r3.7HG0698570	NA	NA
HORVU.MOREX.r3.1HG0077340	NA	NA
HORVU.MOREX.r3.7HG0718810	NA	NA
HORVU.MOREX.r3.3HG0243530	NA	NA
HORVU.MOREX.r3.2HG0214090	NA	NA
HORVU.MOREX.r3.2HG0195120	NA	NA
HORVU.MOREX.r3.2HG0205280	NA	NA
HORVU.MOREX.r3.1HG0095470	NA	NA
HORVU.MOREX.r3.7HG0650120	NA	NA
HORVU.MOREX.r3.2HG0189530	NA	NA
HORVU.MOREX.r3.6HG0619730	NA	NA
HORVU.MOREX.r3.7HG0746540	NA	NA
HORVU.MOREX.r3.6HG0567090	NA	NA
HORVU.MOREX.r3.6HG0604730	NA	NA
HORVU.MOREX.r3.3HG0219200	NA	NA
HORVU.MOREX.r3.2HG0183960	NA	NA
HORVU.MOREX.r3.4HG0332990	NA	NA
HORVU.MOREX.r3.7HG0674970	NA	NA
HORVU.MOREX.r3.2HG0161220	NA	NA
HORVU.MOREX.r3.2HG0187680	NA	NA
HORVU.MOREX.r3.3HG0290320	NA	NA
HORVU.MOREX.r3.5HG0472800	NA	NA
HORVU.MOREX.r3.1HG0081400	NA	NA
HORVU.MOREX.r3.4HG0352160	NA	NA
HORVU.MOREX.r3.6HG0625980	NA	NA
HORVU.MOREX.r3.6HG0600630	NA	NA
HORVU.MOREX.r3.6HG0544550	NA	NA
HORVU.MOREX.r3.5HG0519500	NA	NA
HORVU.MOREX.r3.2HG0154000	NA	NA
HORVU.MOREX.r3.5HG0438520	NA	NA
HORVU.MOREX.r3.7HG0667690	NA	NA
HORVU.MOREX.r3.7HG0703000	NA	NA
HORVU.MOREX.r3.5HG0514930	NA	NA
HORVU.MOREX.r3.6HG0629910	NA	NA
HORVU.MOREX.r3.3HG0230940	NA	NA
HORVU.MOREX.r3.6HG0544420	NA	NA
HORVU.MOREX.r3.3HG0309700	NA	NA
HORVU.MOREX.r3.5HG0462150	NA	NA
HORVU.MOREX.r3.1HG0020440	NA	NA
HORVU.MOREX.r3.7HG0663980	NA	NA
HORVU.MOREX.r3.1HG0069530	NA	NA
HORVU.MOREX.r3.5HG0526000	NA	NA
HORVU.MOREX.r3.6HG0624020	NA	NA
HORVU.MOREX.r3.UnG0809590	rbcL	ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit [Source:NCBI gene (formerly Entrezgene);Acc:4525187]
HORVU.MOREX.r3.4HG0406920	NA	NA
HORVU.MOREX.r3.2HG0185660	NA	NA
HORVU.MOREX.r3.7HG0710330	NA	NA
HORVU.MOREX.r3.7HG0750300	NA	NA
HORVU.MOREX.r3.4HG0383610	NA	NA
HORVU.MOREX.r3.1HG0094650	NA	NA
HORVU.MOREX.r3.2HG0204220	NA	NA
HORVU.MOREX.r3.7HG0666700	NA	NA
HORVU.MOREX.r3.3HG0312470	NA	NA
HORVU.MOREX.r3.3HG0246540	NA	NA
HORVU.MOREX.r3.1HG0093440	NA	NA
HORVU.MOREX.r3.3HG0233760	NA	NA
HORVU.MOREX.r3.1HG0002770	NA	NA
HORVU.MOREX.r3.5HG0515830	NA	NA
HORVU.MOREX.r3.3HG0235920	NA	NA
HORVU.MOREX.r3.4HG0382070	NA	NA
HORVU.MOREX.r3.2HG0128410	NA	NA
HORVU.MOREX.r3.4HG0341140	NA	NA
HORVU.MOREX.r3.6HG0601680	NA	NA
HORVU.MOREX.r3.6HG0540530	NA	NA
HORVU.MOREX.r3.3HG0319620	NA	NA
HORVU.MOREX.r3.3HG0243350	NA	NA
HORVU.MOREX.r3.6HG0634070	NA	NA
HORVU.MOREX.r3.1HG0078400	NA	NA
HORVU.MOREX.r3.3HG0231100	NA	NA
HORVU.MOREX.r3.6HG0632640	NA	NA
HORVU.MOREX.r3.1HG0073510	NA	NA
HORVU.MOREX.r3.4HG0397410	NA	NA
HORVU.MOREX.r3.4HG0406210	NA	NA
HORVU.MOREX.r3.6HG0554370	NA	NA
HORVU.MOREX.r3.5HG0457800	NA	NA
HORVU.MOREX.r3.7HG0717200	NA	NA
HORVU.MOREX.r3.2HG0123610	NA	NA
HORVU.MOREX.r3.7HG0677290	NA	NA
HORVU.MOREX.r3.5HG0444570	NA	NA
HORVU.MOREX.r3.7HG0680770	NA	NA
HORVU.MOREX.r3.3HG0301390	NA	NA
HORVU.MOREX.r3.2HG0183830	NA	NA
HORVU.MOREX.r3.6HG0542240	NA	NA
HORVU.MOREX.r3.2HG0158690	NA	NA
HORVU.MOREX.r3.2HG0117850	NA	NA
HORVU.MOREX.r3.6HG0589980	NA	NA
HORVU.MOREX.r3.6HG0582630	NA	NA
HORVU.MOREX.r3.5HG0432930	NA	NA
HORVU.MOREX.r3.3HG0314140	NA	NA
HORVU.MOREX.r3.2HG0106310	NA	NA
HORVU.MOREX.r3.6HG0570380	NA	NA
HORVU.MOREX.r3.5HG0433640	NA	NA
HORVU.MOREX.r3.6HG0577590	NA	NA
HORVU.MOREX.r3.2HG0098670	NA	NA
HORVU.MOREX.r3.2HG0213580	NA	NA
HORVU.MOREX.r3.6HG0552550	NA	NA
HORVU.MOREX.r3.5HG0427530	NA	NA
HORVU.MOREX.r3.2HG0147980	NA	NA
HORVU.MOREX.r3.6HG0617880	NA	NA
HORVU.MOREX.r3.6HG0566050	NA	NA
HORVU.MOREX.r3.4HG0347890	NA	NA
HORVU.MOREX.r3.5HG0508580	NA	NA
HORVU.MOREX.r3.2HG0184660	NA	NA
HORVU.MOREX.r3.5HG0458550	NA	NA
HORVU.MOREX.r3.6HG0629290	NA	NA
HORVU.MOREX.r3.7HG0644880	NA	NA
HORVU.MOREX.r3.5HG0428840	NA	NA
HORVU.MOREX.r3.1HG0073880	NA	NA
HORVU.MOREX.r3.6HG0551940	NA	NA
HORVU.MOREX.r3.4HG0401640	NA	NA
HORVU.MOREX.r3.3HG0241120	NA	NA
HORVU.MOREX.r3.5HG0501500	NA	NA
HORVU.MOREX.r3.4HG0389500	NA	NA
HORVU.MOREX.r3.4HG0393330	NA	NA
HORVU.MOREX.r3.2HG0131120	NA	NA
HORVU.MOREX.r3.2HG0120830	NA	NA
HORVU.MOREX.r3.1HG0009020	NA	NA
HORVU.MOREX.r3.6HG0546610	NA	NA
HORVU.MOREX.r3.2HG0196540	NA	NA
HORVU.MOREX.r3.3HG0279920	NA	NA
HORVU.MOREX.r3.2HG0205460	NA	NA
HORVU.MOREX.r3.7HG0638840	NA	NA
HORVU.MOREX.r3.2HG0188950	NA	NA
HORVU.MOREX.r3.5HG0451290	NA	NA
HORVU.MOREX.r3.7HG0662260	NA	NA
HORVU.MOREX.r3.5HG0507240	NA	NA
HORVU.MOREX.r3.1HG0020730	NA	NA
HORVU.MOREX.r3.1HG0063870	NA	NA
HORVU.MOREX.r3.6HG0615930	NA	NA
HORVU.MOREX.r3.6HG0631070	NA	NA
HORVU.MOREX.r3.5HG0425910	NA	NA
HORVU.MOREX.r3.1HG0094670	NA	NA
HORVU.MOREX.r3.2HG0152280	NA	NA
HORVU.MOREX.r3.7HG0707820	NA	NA
HORVU.MOREX.r3.5HG0468400	NA	NA
HORVU.MOREX.r3.7HG0660850	NA	NA
HORVU.MOREX.r3.4HG0333180	NA	NA
HORVU.MOREX.r3.3HG0234410	NA	NA
HORVU.MOREX.r3.2HG0216680	NA	NA
HORVU.MOREX.r3.6HG0540280	NA	NA
HORVU.MOREX.r3.6HG0558490	NA	NA
HORVU.MOREX.r3.2HG0129340	NA	NA
HORVU.MOREX.r3.3HG0229500	NA	NA
HORVU.MOREX.r3.5HG0483010	NA	NA
HORVU.MOREX.r3.UnG0772590	NA	NA
HORVU.MOREX.r3.1HG0084210	NA	NA
HORVU.MOREX.r3.1HG0046570	NA	NA
HORVU.MOREX.r3.5HG0453770	NA	NA
HORVU.MOREX.r3.2HG0192610	NA	NA
HORVU.MOREX.r3.7HG0689310	NA	NA
HORVU.MOREX.r3.4HG0350600	NA	NA
HORVU.MOREX.r3.1HG0018810	NA	NA
HORVU.MOREX.r3.7HG0674330	NA	NA
HORVU.MOREX.r3.4HG0377370	NA	NA
HORVU.MOREX.r3.UnG0753530	NA	NA
HORVU.MOREX.r3.7HG0707060	NA	NA
HORVU.MOREX.r3.3HG0224430	NA	NA
HORVU.MOREX.r3.6HG0538460	NA	NA
HORVU.MOREX.r3.4HG0418910	NA	NA
HORVU.MOREX.r3.4HG0395950	NA	NA
HORVU.MOREX.r3.7HG0747930	NA	NA
HORVU.MOREX.r3.5HG0531850	NA	NA
HORVU.MOREX.r3.1HG0011370	NA	NA
HORVU.MOREX.r3.3HG0325470	NA	NA
HORVU.MOREX.r3.7HG0734650	NA	NA
HORVU.MOREX.r3.3HG0226260	NA	NA
HORVU.MOREX.r3.5HG0440410	NA	NA
HORVU.MOREX.r3.7HG0636280	NA	NA
HORVU.MOREX.r3.UnG0815900	NA	NA
HORVU.MOREX.r3.4HG0400110	NA	NA
HORVU.MOREX.r3.2HG0174120	NA	NA
HORVU.MOREX.r3.5HG0479810	NA	NA
HORVU.MOREX.r3.2HG0095600	NA	NA
HORVU.MOREX.r3.5HG0423100	NA	NA
HORVU.MOREX.r3.5HG0479410	NA	NA
HORVU.MOREX.r3.3HG0300350	NA	NA
HORVU.MOREX.r3.2HG0128020	NA	NA
HORVU.MOREX.r3.6HG0550480	NA	NA
HORVU.MOREX.r3.4HG0417220	NA	NA
HORVU.MOREX.r3.6HG0599740	NA	NA
HORVU.MOREX.r3.7HG0731430	NA	NA
HORVU.MOREX.r3.7HG0693490	NA	NA
HORVU.MOREX.r3.2HG0128070	NA	NA
HORVU.MOREX.r3.7HG0646990	NA	NA
HORVU.MOREX.r3.5HG0517490	NA	NA
HORVU.MOREX.r3.3HG0325360	NA	NA
HORVU.MOREX.r3.5HG0521940	NA	NA
HORVU.MOREX.r3.6HG0622800	NA	NA
HORVU.MOREX.r3.4HG0407210	NA	NA
HORVU.MOREX.r3.2HG0205600	NA	NA
HORVU.MOREX.r3.5HG0486640	NA	NA
HORVU.MOREX.r3.3HG0223450	NA	NA
HORVU.MOREX.r3.7HG0669300	NA	NA
HORVU.MOREX.r3.5HG0442640	NA	NA
HORVU.MOREX.r3.2HG0199160	NA	NA
HORVU.MOREX.r3.5HG0459380	NA	NA
HORVU.MOREX.r3.5HG0496200	NA	NA
HORVU.MOREX.r3.7HG0748730	NA	NA
HORVU.MOREX.r3.4HG0344820	NA	NA
HORVU.MOREX.r3.1HG0080890	NA	NA
HORVU.MOREX.r3.3HG0218670	NA	NA
HORVU.MOREX.r3.6HG0558360	NA	NA
